,hid,hname,hlocation,hstars,hratings,hnearby,hfacilities,hcheckin,hcheckout
0,371,Craftsman Bangkok,"34,36 Thanon Phahon Yothin 11 Samsennai Phayathai, Phaya Thai, 10400 Bangkok, Thailand",4-star hotel,8.7,Paolo Memorial Hospital 0.7 km; BTS-Sapan Khwai 0.8 km; BTS-Ari 0.9 km; Kamphaeng Phet MRT Station 1.1 km; Or Tor Kor Market 1.1 km; Chatuchak Weekend Market 1.5 km; BTS-Sanam Pao 1.7 km; Jaisamarn Church 1.8 km; Bang Sue MRT Station 1.8 km; Chatuchak Park MRT Station 1.8 km; Chatuchak market 1.8 km; Don Muang Airport 16 km; Suvarnabhumi Airport 24.6 km; Siam Discovery 2.7 km; Dusit Palace 3.7 km; Central Plaza Ladprao 3.8 km; Gaysorn Shopping Mall 4.8 km; SEA LIFE Bangkok Ocean World 4.8 km; Central Embassy 4.9 km; MBK Shopping Mall 5.2 km; Temple of the Golden Mount 5.6 km; Grand Palace 7.1 km; Wat Arun 7.8 km; ,Swimming pool; Outdoor pool; Non-smoking rooms; good Fitness Center; Family rooms; Free parking; Bar; Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,372,Grand Tower Inn Sathorn Hotel,"359/1 Charoennakorn 14/2 , Charoennakorn road, Khlongtonsai, Khlongsan, 10600 Bangkok, Thailand",4-star hotel,8.3,"BTS-Krung Thon Buri 0.5 km; Taksin Bridge 0.6 km; ICONSIAM Shopping Mall 0.7 km; Sathorn Pier 0.7 km; Oriental Pier 0.8 km; Wat Yannawa 0.8 km; BTS-Saphan Taksin 0.8 km; Embassy of France, Bangkok 0.9 km; The Jam Factory 1 km; Sky Bar at Lebua 1.1 km; Senafest  0.2 km; Iconsiam 0.3 km; Chao Praya River 0.5 km; Don Muang Airport 24.5 km; Suvarnabhumi Airport 26.5 km; Wat Arun 3.2 km; MBK Shopping Mall 3.5 km; Grand Palace 3.6 km; Temple of the Golden Mount 3.7 km; Temple of the Emerald Buddha 3.7 km; Bangkok Art & Culture Centre 3.8 km; Lumpini Park 3.9 km; SEA LIFE Bangkok Ocean World 4.1 km; Khao San Road 4.4 km; Central Embassy 5 km; ",Family rooms; Free parking; Facilities for disabled guests; Free WiFi; Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,373,Sky Walk Condominium By Favstay,"1599 Sukhumvit Road, Phra Khanong Nua, Wattana, Bangkok 10110, Wattana, 10110 Bangkok, Thailand",,8.5,W District's Market 0.1 km; BTS-Phra Khanong 0.2 km; Sukhumvit Hospital 0.9 km; Gateway Ekamai 1 km; BTS-Ekkamai 1.1 km; Ekkamai Eastern Bus Terminal 1.2 km; BTS-On Nut 1.3 km; Bangkok University International College 1.3 km; Health Land Ekkamai 1.8 km; BTS-Thong Lo 2 km; CIELO SKY BAR & RESTAURANT 0 km; Casa Teo Bangkok 0 km; Suvarnabhumi Airport 17.2 km; Don Muang Airport 22.9 km; Arab Street 5.3 km; Lumpini Park 5.9 km; Central Embassy 6.1 km; Amarin Plaza 6.5 km; Gaysorn Shopping Mall 6.7 km; MBK Shopping Mall 7.6 km; Temple of the Golden Mount 10.4 km; Grand Palace 11.7 km; Wat Arun 11.8 km; Mega Bangna 11.9 km; ,Swimming pool; Outdoor pool; Airport shuttle; Non-smoking rooms; Fitness center; Free WiFi,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,374,Centre Point Sukhumvit 10,"39, Sukhumvit Soi 10, Sukhumvit Road, Klongtoey, Khlong Toei, 10110 Bangkok, Thailand",4-star hotel,8.5,"Korean Town 0.4 km; BTS-Asok 0.4 km; Terminal 21 0.5 km; Citibank Bangkok 0.5 km; The Escape Hunt Experience Bangkok 0.5 km; Soi Cowboy 0.6 km; Wattana Church 0.6 km; MRT-Sukhumvit 0.6 km; BTS-Nana 0.7 km; Benjakitti Park 0.7 km; Robinson Department Store 0.8 km; Terminal21 Shopping Mall 0.8 km; Soi Nana 1 km; Soi Cowboy 1.1 km; Central World Plaza / ZEN 2.7 km; Siam Paragon Shopping Center  / MBK 3.7 km; Chatuchak Weekend Market/ JJ Market 12.6 km; Taling Chan Floating Market 23.2 km; Don Muang Airport 21.2 km; Suvarnabhumi Airport 21.4 km; Terminal 21 Popular brands like: H&M, Nike; Arab Street 0.9 km; Central Embassy 1.6 km; Lumpini Park 1.7 km; Amarin Plaza 2 km; Gaysorn Shopping Mall 2.1 km; MBK Shopping Mall 3.1 km; Temple of the Golden Mount 5.8 km; Grand Palace 7.3 km; Wat Arun 7.5 km; Mega Bangna 16.4 km; ",Swimming pool; Outdoor pool; Non-smoking rooms; good Fitness Center; Family rooms; Free parking; Very Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,375,The Promenade,"18 Sukhumvit Soi 8, Klong Toey , Khlong Toei, 10110 Bangkok, Thailand",3-star hotel,7.8,"Wattana Church 0.2 km; Korean Town 0.2 km; BTS-Nana 0.3 km; Embassy of Sweden 0.3 km; Soi Nana 0.4 km; Sukhumvit Soi 11 0.5 km; Terminal 21 0.5 km; BTS-Asok 0.5 km; Arab Street 0.5 km; MRT-Sukhumvit 0.6 km; Kinaree Restaurant 0 km; Stable Lodge Bar 0 km; Villa Market 0.5 km; Don Muang Airport 20.9 km; Suvarnabhumi Airport 21.7 km; Terminal 21 Popular brands like: H&M, Nike; Central Embassy 1.2 km; Lumpini Park 1.7 km; Amarin Plaza 1.7 km; Gaysorn Shopping Mall 1.8 km; SEA LIFE Bangkok Ocean World 2.4 km; MBK Shopping Mall 2.9 km; Temple of the Golden Mount 5.6 km; Grand Palace 7 km; Wat Arun 7.3 km; Mega Bangna 16.8 km; ",Swimming pool; Outdoor pool; Non-smoking rooms; Free parking; WiFi in all areas; Room service; Tea/Coffee Maker in All Rooms; Bar; Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,376,Chillax Resort,"274 Samsen Soi 2, Phra Nakhon, 10200 Bangkok, Thailand",4-star hotel,8.4,Wat Bowonniwet Vihara 0.3 km; Khao San Road Night Market 0.5 km; Khao San Road 0.5 km; Bangkok City Library 0.5 km; Santichaiprakarn Park 0.6 km; Wat Chana Song Khram 0.6 km; Democracy Monument 0.7 km; Phra Arthit Pier 0.7 km; National Gallery 0.8 km; UNICEF Thailand 0.8 km; Banglumpoo Market 0.5 km; Aquatini Riverside Restaurant 1 km; Chao Praya River 1 km; Don Muang Airport 20.8 km; Suvarnabhumi Airport 28.1 km; Bangkok National Museum 1 km; Temple of the Golden Mount 1.2 km; Temple of the Emerald Buddha 1.4 km; Grand Palace 1.7 km; Dusit Palace 1.9 km; Wat Arun 2.5 km; Siam Discovery 3.4 km; Bangkok Art & Culture Centre 3.7 km; MBK Shopping Mall 3.8 km; Central Embassy 5.4 km; ,Swimming pool; Outdoor pool; Non-smoking rooms; Fitness center; good Spa & Wellness Center; Free parking; Bar; Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,377,W Station,"26 Soi Krung Thonburi 2, Krung Thunburi Road, Kwang Banglampoolang, Khet Klongsan Banglampoolang Klongsan, 10600 Bangkok, Thailand",,9.1,BTS-Wongwian Yai 0.2 km; Wong Wian Yai 0.7 km; BTS-Pho Nimit 0.8 km; BTS-Krung Thon Buri 1 km; Bansomdejchaopraya Rajabhat University 1.4 km; The Mall Thapra 1.7 km; BTS-Talat Phlu 1.8 km; ICONSIAM Shopping Mall 1.9 km; Calypso Cabaret 2 km; Taksin Bridge 2 km; Wong Wian Yai Market 1.3 km; Chao Phraya 2 km; Don Muang Airport 25.2 km; Suvarnabhumi Airport 28 km; Wat Arun 2.7 km; Grand Palace 3.3 km; Temple of the Emerald Buddha 3.5 km; Temple of the Golden Mount 4 km; Bangkok National Museum 4.2 km; Khao San Road 4.3 km; MBK Shopping Mall 4.7 km; Bangkok Art & Culture Centre 5 km; SEA LIFE Bangkok Ocean World 5.3 km; Central Embassy 6.3 km; ,Airport shuttle; Non-smoking rooms; Family rooms; Free parking; WiFi in all areas; Bar; Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,378,Livotel Hotel Hua Mak Bangkok,"33 Ramkhamhaeng 32, Hua Mak, Bang Kapi, Bangkok, Bangkapi, 10230 Bangkok, Thailand",4-star hotel,7.9,Samitivej Srinakarin Hospital 0.6 km; Assumption University - Hua Mak Campus 1 km; Rajamangala National Stadium 1.6 km; The Nine Neighborhood Center 1.7 km; Hua Mark Airport Rail Link Station 2 km; Ramkhamhaeng University 2.2 km; The Mall Shopping Center Bangkapi 2.8 km; Stamford International University 3.4 km; Ramkhamhaeng Station 4 km; Bangkok Hospital 5.7 km; ร้านอาหาร บ้านในสวน 0.3 km; ร้านอาหาร บ้านในสวน 0.3 km; Kofe Loft @ Livotel Hotel Hua Mak 0 km; Kofe Loft @ Livotel Hotel Hua Mak 0 km; Ramkhamhaeng Night Market 2.2 km; The Mall Bangkapi Department Store 3 km; The Nine Center Rama 9 3.2 km; Villa Market @ The Nine Center Rama 9 3.2 km; Suvarnabhumi Airport 14.1 km; Don Muang Airport 18.9 km; Central Festival EastVille 6 km; Arab Street 9 km; Central Embassy 9.7 km; Amarin Plaza 10.3 km; Gaysorn Shopping Mall 10.3 km; MBK Shopping Mall 11.5 km; Mega Bangna 12.6 km; Temple of the Golden Mount 14 km; Grand Palace 15.6 km; Wat Arun 16 km; ,Non-smoking rooms; Family rooms; Free parking; WiFi in all areas; Room service; Tea/Coffee Maker in All Rooms; Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,379,Peace Land Khaosan,"105 Wisut Kasat Road,Soi-Wat Mai,Bang Khun Phrom,Khaosan,Bangkok, 10200 Bangkok, Thailand",,8.3,Wat Bowonniwet Vihara 0.6 km; UNESCAP and United Nations 0.7 km; Santichaiprakarn Park 0.7 km; Thewej Pier 0.8 km; Khao San Road Night Market 0.9 km; Khao San Road 0.9 km; National Library 0.9 km; Phra Arthit Pier 0.9 km; Wat Chana Song Khram 0.9 km; Bangkok City Library 0.9 km; Khaosan road 0.5 km; Khaosan road 0.5 km; Khaosan eoad 0.5 km; Khaosan road 0.5 km; Don Muang Airport 20.4 km; Suvarnabhumi Airport 28 km; Bangkok National Museum 1.3 km; Temple of the Golden Mount 1.4 km; Dusit Palace 1.5 km; Temple of the Emerald Buddha 1.8 km; Grand Palace 2 km; Wat Arun 2.8 km; Siam Discovery 3.1 km; Bangkok Art & Culture Centre 3.7 km; MBK Shopping Mall 3.8 km; Central Embassy 5.3 km; ,Swimming pool; Outdoor pool; Non-smoking rooms; Fitness center; Free parking; Bar,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,380,Penpark Place,"22 Samsen 3 Samsen Road, Pranakorn, 10200 Bangkok, Thailand",2 stars,7.8,Santichaiprakarn Park 0.3 km; Phra Arthit Pier 0.4 km; Wat Chana Song Khram 0.6 km; Wat Bowonniwet Vihara 0.6 km; UNICEF Thailand 0.7 km; Khao San Road 0.7 km; Khao San Road Night Market 0.7 km; Thewej Pier 0.8 km; National Gallery 0.8 km; Somdet Phra Pinklao Bridge 0.8 km; Don Muang Airport 20.6 km; Suvarnabhumi Airport 28.5 km; Bangkok National Museum 1.1 km; Temple of the Emerald Buddha 1.6 km; Temple of the Golden Mount 1.6 km; Grand Palace 1.8 km; Dusit Palace 2 km; Wat Arun 2.6 km; Siam Discovery 3.6 km; Bangkok Art & Culture Centre 4.1 km; MBK Shopping Mall 4.2 km; Central Embassy 5.8 km; ,Airport shuttle; Non-smoking rooms; Family rooms; Free parking; WiFi in all areas,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,381,Sudyod Apartment,"46 Baromratchonee road, Bangbumru, Bangphlat, 10700 Bangkok, Thailand",,7.7,Central Plaza Pinklao 0.6 km; Chaophya Hospital 1.3 km; Royal Barge Museum 1.6 km; Somdet Phra Pinklao Bridge 1.8 km; Chang Chui Bangkok 1.9 km; Royal Thai Monastery 1.9 km; Phra Arthit Pier 1.9 km; Siriraj Hospital 2 km; UNICEF Thailand 2 km; Santichaiprakarn Park 2 km; 7/11 0 km; Shabu Nangnai 0.1 km; Tesco Lotus 0.3 km; Bar BQ Resort 0.6 km; T24  0.8 km; Tom N Toms 0.8 km; Tuanam Steak And Burger Q 1.4 km; Oldman Cafe 3 km; Rama VIII Bridge (Chao Phraya river) 2.7 km; Don Muang Airport 20.8 km; Suvarnabhumi Airport 30.5 km; Bangkok National Museum 2.3 km; Khao San Road 2.6 km; Temple of the Emerald Buddha 3 km; Grand Palace 3.1 km; Wat Arun 3.6 km; Temple of the Golden Mount 3.7 km; Dusit Palace 3.7 km; Siam Discovery 5.4 km; MBK Shopping Mall 6.3 km; Central Embassy 7.9 km; ,Airport shuttle; Non-smoking rooms; Family rooms; Free parking; WiFi in all areas,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,382,Triple Two Silom,"222 Silom Road , Bangrak, Bang Rak, 10500 Bangkok, Thailand",4-star hotel,9.1,Sri Mariamman Temple (Wat Khaek) 0.2 km; The Neilson Hays Library 0.2 km; Bangkok Fashion Outlet 0.3 km; Blue Elephant Sathorn 0.5 km; MahaNakhon 0.5 km; Health Land Sathorn 0.5 km; BTS-Chong Nonsi 0.6 km; Embassy of the Russian Federation 0.7 km; Bangkok Bank Head Office 0.7 km; BTS-Surasak 0.7 km; Don Muang Airport 23.3 km; Suvarnabhumi Airport 24.7 km; Lumpini Park 2 km; MBK Shopping Mall 2.1 km; Bangkok Art & Culture Centre 2.5 km; SEA LIFE Bangkok Ocean World 2.6 km; Amarin Plaza 2.8 km; Gaysorn Shopping Mall 2.9 km; Central Embassy 3.2 km; Temple of the Golden Mount 3.7 km; Wat Arun 4.4 km; Grand Palace 4.5 km; ,Airport shuttle; Non-smoking rooms; Free parking; Room service; Free WiFi; Tea/Coffee Maker in All Rooms; Bar; Very Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,383,Zenniq,"25/2 Somdet Phrachao Taksin Soi 6, Bang Yi Ruea, Thonburi, Thonburi, 10600 Bangkok, Thailand",3-star hotel,8.3,BTS-Pho Nimit 0.4 km; BTS-Wongwian Yai 0.6 km; Wong Wian Yai 0.7 km; Bansomdejchaopraya Rajabhat University 1.2 km; The Mall Thapra 1.4 km; BTS-Krung Thon Buri 1.4 km; BTS-Talat Phlu 1.5 km; Wat Kalayanamitr 2.1 km; Rama III Bridge 2.2 km; Santa Cruz Church 2.3 km; Wongwian Yai Market 1.2 km; The October 2 km; Don Muang Airport 25.3 km; Suvarnabhumi Airport 28.4 km; Wat Arun 2.5 km; Grand Palace 3.3 km; Temple of the Emerald Buddha 3.5 km; Bangkok National Museum 4.1 km; Temple of the Golden Mount 4.1 km; Khao San Road 4.3 km; MBK Shopping Mall 5 km; Bangkok Art & Culture Centre 5.2 km; SEA LIFE Bangkok Ocean World 5.6 km; Central Embassy 6.6 km; ,Non-smoking rooms; Free parking; WiFi in all areas; Free WiFi; Very Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,384,Sarasinee All Suite Boutique Hotel,"369 Krungthonburi Rd., Klongtonsai, Klongsan, 10600 Bangkok, Thailand",4-star hotel,7.1,"BTS-Krung Thon Buri 0.4 km; Taksin Bridge 0.6 km; ICONSIAM Shopping Mall 0.7 km; Sathorn Pier 0.7 km; Oriental Pier 0.8 km; Wat Yannawa 0.8 km; BTS-Saphan Taksin 0.8 km; Embassy of France, Bangkok 1 km; The Jam Factory 1 km; Sky Bar at Lebua 1.1 km;  ICONSIAM THE ICON OF ETERNAL PROSPERITY. 0.2 km;  ICONSIAM THE ICON OF ETERNAL PROSPERITY. 0.2 km;  ICONSIAM THE ICON OF ETERNAL PROSPERITY. 0.2 km; 108 Shop 0.2 km; Red Argosy Club 0.5 km; Klongsan Plaza Market 0.7 km; Chao Phaya River 0.5 km; Don Muang Airport 24.5 km; Suvarnabhumi Airport 26.5 km; Wat Arun 3.2 km; MBK Shopping Mall 3.5 km; Grand Palace 3.6 km; Temple of the Golden Mount 3.7 km; Temple of the Emerald Buddha 3.7 km; Bangkok Art & Culture Centre 3.8 km; Lumpini Park 4 km; SEA LIFE Bangkok Ocean World 4.1 km; Khao San Road 4.3 km; Central Embassy 5 km; ",Swimming pool; Outdoor pool; Airport shuttle; Non-smoking rooms; good Fitness Center; Family rooms; Tea/Coffee Maker in All Rooms; Bar; Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,385,Maitria Hotel Sukhumvit 18 - A Chatrium Collection,"26 Sukhumvit Soi 18, Sukhumvit Road, Klongtoey, Khlong Toei, 10110 Bangkok, Thailand",4-star hotel,8.8,"The Escape Hunt Experience Bangkok 0.4 km; Citibank Bangkok 0.4 km; Soi Cowboy 0.5 km; BTS-Asok 0.5 km; Terminal 21 0.6 km; Benjasiri Park 0.6 km; Benjakitti Park 0.6 km; MRT-Sukhumvit 0.6 km; Emporium Shopping Mall 0.7 km; Kamthieng House Museum 0.7 km; Gourmet Market, Terminal 21 0.1 km; The Local by Oam Thong Thai Cuisine at Sukhumvit 23 0.1 km; Long Table 0.1 km; Suvarnabhumi Airport 20.8 km; Don Muang Airport 21.3 km; Arab Street 1.4 km; Central Embassy 2.2 km; Lumpini Park 2.2 km; Amarin Plaza 2.6 km; Gaysorn Shopping Mall 2.7 km; MBK Shopping Mall 3.8 km; Temple of the Golden Mount 6.5 km; Grand Palace 7.9 km; Wat Arun 8.1 km; Mega Bangna 15.8 km; ",Swimming pool; Outdoor pool; Airport shuttle; Non-smoking rooms; good Fitness Center; Family rooms; Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,386,Boss Residence,"3789 Rama 4 Road, Phrakanong, Klongtoey, Khlong Toei, 10110 Bangkok, Thailand",3-star hotel,7.4,Bangkok University International College 0.4 km; Gateway Ekamai 0.7 km; Sukhumvit Hospital 0.7 km; Ekkamai Eastern Bus Terminal 0.7 km; BTS-Ekkamai 0.7 km; BTS-Phra Khanong 0.7 km; W District's Market 1 km; BTS-Thong Lo 1.4 km; Funarium 1.8 km; Health Land Ekkamai 1.8 km; Suvarnabhumi Airport 18.1 km; Don Muang Airport 23.2 km; Arab Street 4.7 km; Lumpini Park 5 km; Central Embassy 5.4 km; Amarin Plaza 5.8 km; Gaysorn Shopping Mall 6 km; MBK Shopping Mall 6.9 km; Temple of the Golden Mount 9.6 km; Grand Palace 10.9 km; Wat Arun 11 km; Mega Bangna 12.6 km; ,Swimming pool; Non-smoking rooms; Family rooms; Indoor pool; Free parking,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,387,COMO Metropolitan Bangkok,"27 South Sathorn Road, Tungmahamek, Sathorn, 10120 Bangkok, Thailand",5-star hotel,9.2,"Moon Bar Bangkok 0 km; Australian Embassy 0.2 km; Embassy of Germany, Bangkok 0.4 km; BNH Hospital 0.5 km; MRT-Silom 0.7 km; Embassy of the Republic of Singapore 0.7 km; Silom Complex 0.7 km; M.R. Kukrit's House 0.7 km; MRT-Lumphini 0.7 km; Goethe-Institute Thailand 0.7 km; Lumphini Park 0.7 km; Don Muang Airport 22.9 km; Suvarnabhumi Airport 23.1 km; Lumpini Park 0.9 km; Amarin Plaza 2.3 km; Gaysorn Shopping Mall 2.4 km; Central Embassy 2.4 km; MBK Shopping Mall 2.5 km; SEA LIFE Bangkok Ocean World 2.5 km; Temple of the Golden Mount 4.9 km; Grand Palace 5.9 km; Wat Arun 5.9 km; Mega Bangna 17.4 km; ",Swimming pool; Outdoor pool; Airport shuttle; Non-smoking rooms; excellent Fitness Center; Spa; Bar; Excellent Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,388,Mercure Bangkok Siam,"Rama 1 Road, Wangmai, Prathumwan, Phaya Thai, 10330 Bangkok, Thailand",4-star hotel,8.6,"BTS-National Stadium 0 km; Bangkok Art & Culture Centre 0.2 km; Madame Tussauds Bangkok 0.3 km; The Jim Thompson House 0.3 km; MBK Shopping Mall 0.4 km; Suphachalasai Stadium 0.4 km; Siam Center 0.4 km; British Council Thailand 0.6 km; BTS-Siam 0.6 km; BTS-Ratchathewi 0.6 km; CENTRAL WORLD 1.4 km; PLATINUM MALL 1.9 km; MBK MAHBOONKRONG 2.7 km; Don Muang Airport 20.9 km; Suvarnabhumi Airport 24.7 km; Siam Discovery Popular brands like: Apple, Nike; Siam Center Luxury; MBK Shopping Mall Popular brands like: Apple, Nike; SEA LIFE Bangkok Ocean World 0.7 km; Gaysorn Shopping Mall 1.3 km; Amarin Plaza 1.4 km; Central Embassy 1.9 km; Lumpini Park 2.2 km; Siam Discovery 2.4 km; Temple of the Golden Mount 2.5 km; Arab Street 2.7 km; Grand Palace 4 km; Wat Arun 4.4 km; ",Swimming pool; Outdoor pool; Non-smoking rooms; good Fitness Center; Free parking; WiFi in all areas; Tea/Coffee Maker in All Rooms; Bar; Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,389,AT EASE Saladaeng,"5 Soi Saladaeng 1, Silom Rd, Bang Rak, 10500 Bangkok, Thailand",4 stars,8.1,"Embassy of Germany, Bangkok 0.3 km; Moon Bar Bangkok 0.3 km; Australian Embassy 0.4 km; MRT-Silom 0.5 km; MRT-Lumphini 0.5 km; Lumpini Park 0.5 km; BNH Hospital 0.6 km; Silom Soi 2 0.6 km; Silom Complex 0.6 km; Goethe-Institute Thailand 0.6 km; 7 Eleven 0.2 km; Jim Thomson Cafe 0.2 km; Rice Bar Korean Healthy Kitchen 0.5 km; Don Muang Airport 22.6 km; Suvarnabhumi Airport 23 km; Amarin Plaza 1.9 km; Central Embassy 2.1 km; Gaysorn Shopping Mall 2.1 km; SEA LIFE Bangkok Ocean World 2.2 km; Arab Street 2.3 km; MBK Shopping Mall 2.3 km; Temple of the Golden Mount 4.8 km; Grand Palace 5.9 km; Wat Arun 6 km; Mega Bangna 17.4 km; ",Swimming pool; Outdoor pool; Airport shuttle; Non-smoking rooms; Family rooms; Free parking,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,390,Hua Chang Heritage Hotel,"400 Phayathai Road, Pathumwan, Phaya Thai, 10330 Bangkok, Thailand",4-star hotel,8.7,"Bangkok Art & Culture Centre 0.2 km; Madame Tussauds Bangkok 0.3 km; The Jim Thompson House 0.3 km; BTS-National Stadium 0.3 km; BTS-Ratchathewi 0.3 km; Siam Center 0.3 km; KidZania Bangkok 0.5 km; Siam Paragon Mall 0.5 km; BTS-Siam 0.5 km; SEA LIFE Bangkok Ocean World 0.6 km; 7-Eleven 0.3 km; Da Mamma (Italian style) 0.3 km; Top Supermarket (MBK center) 0.4 km; Gourmet Market (Siam paragon) 0.4 km; Som Tam Nua 1 km; Hard rock cafe 1 km; Don Muang Airport 20.6 km; Suvarnabhumi Airport 24.5 km; Siam Discovery Popular brands like: Apple, Nike; Siam Center Luxury; MBK Shopping Mall 0.6 km; Gaysorn Shopping Mall 1.1 km; Amarin Plaza 1.3 km; Central Embassy 1.7 km; Siam Discovery 2.2 km; Lumpini Park 2.3 km; Arab Street 2.5 km; Temple of the Golden Mount 2.7 km; Grand Palace 4.2 km; Wat Arun 4.6 km; ",Swimming pool; Outdoor pool; Non-smoking rooms; Free parking; Room service; Free WiFi; Bar; Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,391,Indra Regent Hotel,"120/126 Rajaprarop Road, Pathumwan, 10400 Bangkok, Thailand",4-star hotel,7.1,Baiyoke Sky Tower 0.1 km; Wholesale Market (Pratunam) 0.2 km; Ratchaprarop Station 0.2 km; Shibuya 19 0.4 km; Phyathai 1 Hospital 0.4 km; Platinum Fashion Mall 0.5 km; Pantip Plaza 0.5 km; Suan Pakkad Palace Museum 0.6 km; Phaya Thai Station 0.8 km; King Power Complex 0.8 km; Starbucks 0 km; McCafe 0 km; Don Muang Airport 19.7 km; Suvarnabhumi Airport 23.6 km; The Platinum fashion mall Mall; Gaysorn Shopping Mall 0.9 km; Amarin Plaza 1.1 km; SEA LIFE Bangkok Ocean World 1.1 km; Central Embassy 1.2 km; Bangkok Art & Culture Centre 1.4 km; MBK Shopping Mall 1.7 km; Arab Street 1.8 km; Temple of the Golden Mount 3.7 km; Grand Palace 5.4 km; Wat Arun 5.8 km; ,Swimming pool; Outdoor pool; Non-smoking rooms; Fitness center; Spa; Family rooms; Tea/Coffee Maker in All Rooms; Bar; Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,392,STAY Hotel BKK,"45 Soi Ratchadaphisek 17, Ratchadaphisek Rd., Dindeang, Dindaeng, Din Daeng, 10400 Bangkok, Thailand",4-star hotel,8.4,MRT-Sutthisan 0.5 km; MRT-Huai Khwang 0.9 km; Jaisamarn Church 1.2 km; MRT-Ratchadapisek 1.4 km; University of the Thai Chamber of Commerce 1.5 km; Bangkok International Dental Center 1.6 km; Embassy of the Republic of Korea 2.2 km; The Esplanade Bangkok 2.3 km; Lat Phrao MRT Station 2.3 km; Thailand Cultural Center 2.3 km; 7-11 0 km; Family Mart 0.1 km; McDonald's 24 Hrs 0.1 km; Number 1 Suki 0.1 km; Au Bon Pang Cafe 0.1 km; Max Value 24hr Super Market 0.1 km; Max Value 24hr Super Market 0.1 km; Don Muang Airport 15.3 km; Suvarnabhumi Airport 22 km; Chatuchak Weekend Market 2.8 km; Central Plaza Ladprao 3.7 km; Siam Discovery 4.8 km; Central Festival EastVille 5.1 km; Arab Street 5.3 km; Central Embassy 5.5 km; MBK Shopping Mall 6.6 km; Temple of the Golden Mount 7.9 km; Grand Palace 9.5 km; Wat Arun 10.2 km; ,Swimming pool; Non-smoking rooms; good Fitness Center; Family rooms; Free parking; WiFi in all areas; Bar; Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
0,393,Hotel Icon Bangkok Sukhumvit,"49 Sukhumvit Road Soi 2, Klongteay Nua, Wattana, Khlong Toei, 10110 Bangkok, Thailand",4-star hotel,8.5,Soi Nana 0.1 km; Wattana Church 0.3 km; Embassy of Sweden 0.3 km; Arab Street 0.3 km; Krungthai Bank Head Office 0.3 km; BTS-Nana 0.4 km; Deutsche Bank Bangkok 0.4 km; Embassy of the United Arab Emirates 0.4 km; BTS - Phloen Chit 0.5 km; Sukhumvit Soi 11 0.6 km; Villa Market 0.1 km; Mc Donalds 0.1 km; Starbucks 0.1 km; Coffee Club  0.1 km; Lawson 0.1 km; Burger King  0.1 km; Beirut Lebanese  0.1 km; 7-11 0.2 km; Hooters 0.2 km; Central Embassy  0.8 km; Terminal 21 2 km; Siam Paragon 2.4 km; Don Muang Airport 20.8 km; Suvarnabhumi Airport 22.1 km; Central Embassy 0.8 km; Amarin Plaza 1.2 km; Gaysorn Shopping Mall 1.4 km; Lumpini Park 1.5 km; SEA LIFE Bangkok Ocean World 1.9 km; MBK Shopping Mall 2.5 km; Temple of the Golden Mount 5.1 km; Grand Palace 6.6 km; Wat Arun 6.9 km; Mega Bangna 17.2 km; ,Swimming pool; Outdoor pool; Airport shuttle; Non-smoking rooms; good Fitness Center; Spa; Tea/Coffee Maker in All Rooms; Bar; Good Breakfast,"Tuesday, March 19, 2019","Wednesday, March 20, 2019"
