,hid,hname,hlocation,hstars,hratings,hnearby,hfacilities,hcheckin,hcheckout
0,867,The Grand (Comfy),"2 Thanon Ratchadamri Soi Mahadlekluang 2 , Lumpini , Patumwan, Pathumwan, 10330 Bangkok, Thailand",,,"BTS-Rachadamri 0.1 km; CIMB Thai Bank Head Office 0.3 km; Royal Bangkok Sports Club 0.4 km; Amarin Plaza 0.4 km; Erawan Shrine 0.5 km; Police General Hospital 0.5 km; BTS-Chit Lom 0.5 km; Embassy of the Kingdom of the Netherlands, Bangkok 0.5 km; Gaysorn Shopping Mall 0.6 km; Royal Thai Police Headquarters 0.6 km; Sala Rossa  0 km; The Golden Place  0.2 km; Don Muang Airport 21.2 km; Suvarnabhumi Airport 23.3 km; Central Embassy 0.8 km; SEA LIFE Bangkok Ocean World 0.9 km; Lumpini Park 1 km; MBK Shopping Mall 1.3 km; Bangkok Art & Culture Centre 1.3 km; Arab Street 1.4 km; Temple of the Golden Mount 4 km; Grand Palace 5.4 km; Wat Arun 5.7 km; Mega Bangna 18.2 km; ",Swimming pool; Outdoor pool; Non-smoking rooms; Free parking; Free WiFi,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,868,BRB Hostel Bangkok Silom,"5/8-9 Soi Silom 3 (Soi Pipat) Silom, Bangrak, Bang Rak, 10500 Bangkok, Thailand",2 stars,8.4,,Non-smoking rooms; Free WiFi; 24-hour front desk; Bar; Air conditioning,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,869,The 44,"1040/10 Sukhumvit Road (Sukhumvit Soi 44), Phrakhanong, Khlongtoei, Wattana, 10110 Bangkok, Thailand",3 stars,8.3,,Non-smoking rooms; Family rooms; Free WiFi; 24-hour front desk; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,870,New Suanmali hotel,"146, 152 and 153 Bamrungmaung Rd. Watthapsirin Pomprabsattupai, 10100 Bangkok, Thailand",3 stars,8.0,,Non-smoking rooms; Free parking; WiFi in all areas; Free WiFi; Tea/Coffee Maker in All Rooms; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,871,Ebina House,"73/39 Soi Viphavadee 64 Viphavadee Rangsit Rd ,Laksi , Laksi, 10210 Bangkok, Thailand",3-star hotel,7.9,Government Complex Chaengwattana 2.2 km; Central Plaza Ramindra 2.3 km; Kasetsart University 2.9 km; Dhurakij Pundit University 3.2 km; Siam Commercial Bank Head Office 5.5 km; Sukhothai Thammathirat Open University 6.1 km; Central Plaza Ladprao 6.7 km; Union Mall 6.7 km; Bangkok Shooting Range 6.9 km; Phahon Yothin MRT Station 7.2 km; Don Muang Airport 5.6 km; Suvarnabhumi Airport 27.4 km; Central Festival EastVille 8.9 km; Chatuchak Weekend Market 8.9 km; Siam Discovery 13 km; Dusit Palace 13.6 km; Central Embassy 15 km; Arab Street 15.1 km; MBK Shopping Mall 15.6 km; Temple of the Golden Mount 15.6 km; Grand Palace 16.9 km; Wat Arun 17.7 km; ,Swimming pool; Outdoor pool; Non-smoking rooms; Fitness center; Free parking; WiFi in all areas; Bar; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,872,ZEN Rooms Soi Rangnam,"Located in Picnic Hotel, 39 Rangnam Road Rajprarop Phayathai, Pathumwan, Pathumwan, 10400 Bangkok, Thailand",4-star hotel,,,Airport shuttle; Non-smoking rooms; Free parking; Free WiFi; Bar,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,873,Amarin Inn,"96 Trok Surau Chakrapong,Pra Athit Road,Pranakorn,, 10200 Bangkok, Thailand",1 stars,8.0,Wat Chana Song Khram 0.3 km; Santichaiprakarn Park 0.3 km; Phra Arthit Pier 0.3 km; Khao San Road 0.4 km; Khao San Road Night Market 0.4 km; Wat Bowonniwet Vihara 0.4 km; UNICEF Thailand 0.5 km; National Gallery 0.5 km; Bangkok City Library 0.5 km; Somdet Phra Pinklao Bridge 0.7 km; 7-11 0.1 km; Tan Hua Seng Supermarket 0.1 km; many around the corner 0.2 km; many on Rambutttri Road and Khaosan Road 0.3 km; Banglumpoo Market 0.3 km; Don Muang Airport 21 km; Suvarnabhumi Airport 28.5 km; Bangkok National Museum 0.7 km; Temple of the Emerald Buddha 1.2 km; Temple of the Golden Mount 1.4 km; Grand Palace 1.5 km; Dusit Palace 2.2 km; Wat Arun 2.3 km; Siam Discovery 3.7 km; Bangkok Art & Culture Centre 4 km; MBK Shopping Mall 4.1 km; Central Embassy 5.7 km; ,Non-smoking rooms; Free WiFi; 24-hour front desk; Terrace; Air conditioning; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,874,Zleep63,"17/128-129  Sonngprapa 1 Yeak 2,Donmuang, Donmuang, 10210 Bangkok, Thailand",,8.1,Rangsit University 4.8 km; Central Plaza Ramindra 4.9 km; Government Complex Chaengwattana 5 km; Bangkok Shooting Range 6.1 km; Sukhothai Thammathirat Open University 6.5 km; Future Park Rangsit 7.6 km; Dhurakij Pundit University 7.7 km; Kasetsart University 8.6 km; Siam Commercial Bank Head Office 11.2 km; MRT - Nonthaburi Civic Center 11.5 km; Don Muang Airport 0.7 km; Suvarnabhumi Airport 30.5 km; Central Plaza Ladprao 12.3 km; Central Festival EastVille 13.5 km; Chatuchak Weekend Market 14.6 km; Siam Discovery 18.7 km; Dusit Palace 19.1 km; ,Free WiFi; Family rooms; 24-hour front desk; Air conditioning; Baggage storage,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,875,Rod Fai Fah Apartment,"13 -15 Soi Inthamara 9, Suttidanvinitsai Rd,, Phaya Thai, 10400 Bangkok, Thailand",,6.9,Paolo Memorial Hospital 0.5 km; BTS-Sapan Khwai 0.6 km; Jaisamarn Church 0.8 km; Kamphaeng Phet MRT Station 1 km; Or Tor Kor Market 1 km; Chatuchak Weekend Market 1.2 km; Chatuchak Park MRT Station 1.3 km; BTS-Mo Chit 1.3 km; University of the Thai Chamber of Commerce 1.5 km; BTS-Ari 1.6 km; Play Yard  4.5 km; Don Muang Airport 15.4 km; Suvarnabhumi Airport 23.9 km; Central Plaza Ladprao 3.2 km; Siam Discovery 3.5 km; Dusit Palace 4.7 km; Central Embassy 5.2 km; Gaysorn Shopping Mall 5.2 km; Arab Street 5.4 km; MBK Shopping Mall 5.8 km; Temple of the Golden Mount 6.5 km; Grand Palace 8.1 km; Wat Arun 8.8 km; ,Airport shuttle; Fitness center; Free parking; Free WiFi,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,876,Circle Living Prototype,"1545 Phetchaburi Road Circle Living Prototype, 10400 Bangkok, Thailand",,,,Non-smoking rooms; Free parking; Free WiFi; Air conditioning,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,877,True Siam Rangnam Hotel,"507/48,Soi Si Ayutthaya 8, Phyathai, Rajthevee, Pathumwan, 10400 Bangkok, Thailand",3-star hotel,8.2,,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; WiFi in all areas; Room service; Very Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,878,Nantra Ekamai Hotel,"9/14 soi Sukhumvit 63 (Ekamai), North Klong, Wattana, Wattana, 10110 Bangkok, Thailand",3-star hotel,7.0,,Non-smoking rooms; Free parking; WiFi in all areas; Free WiFi,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,879,Ruen Thip Homestay,"102/413 Soi Song Prapha, Donmuang, 10210 Bangkok, Thailand",,9.2,Rangsit University 3.2 km; Government Complex Chaengwattana 5.8 km; Sukhothai Thammathirat Open University 6.3 km; Central Plaza Ramindra 6.4 km; Future Park Rangsit 6.5 km; Bangkok Shooting Range 7.6 km; Dhurakij Pundit University 8.5 km; Kasetsart University 9.7 km; Dream World 11.2 km; MRT - Nonthaburi Civic Center 11.9 km; ร้านอาหารบาอิคบาอิค 1 km; บ้านลุงใหญ่ 1 km; บุญอนันต์ 1 km; แฮปปี้เอเวอร์นิว 1.5 km; Don Muang Airport 2.2 km; Suvarnabhumi Airport 32.1 km; Central Plaza Ladprao 13.5 km; Central Festival EastVille 15.1 km; Chatuchak Weekend Market 15.7 km; Siam Discovery 19.7 km; ,Airport shuttle; Non-smoking rooms; Free parking; WiFi in all areas; Free WiFi; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,880,Nature Boutique Hotel,"1/19 Soi Vipavadee-Rangsit 38, Vipavadee Rangsit, Ladyao, Jatujuk, Chatuchak, 10900 Bangkok, Thailand",3-star hotel,7.9,,Non-smoking rooms; Free parking; Family rooms; WiFi in all areas; Free WiFi; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,881,Duplex21 Apartment,"98 Soi Ramkhamheng 21 (Navasri), Ramkhamheng Road, Plubpla, Wangthonglang, 10310 Bangkok, Thailand",4 stars,6.7,The Mall Shopping Center Bangkapi 1.3 km; Ramkhamhaeng University 1.5 km; Ramkhamhaeng Station 2.1 km; Rajamangala National Stadium 2.2 km; Bangkok Hospital 2.6 km; Piyavate Hospital 2.6 km; Assumption University - Hua Mak Campus 2.8 km; Embassy of the Republic of Korea 2.8 km; Siam Niramit 2.8 km; Thailand Cultural Center 3.2 km; Don Muang Airport 17.6 km; Suvarnabhumi Airport 17.7 km; Central Festival EastVille 4.7 km; Arab Street 5.8 km; Central Embassy 6.4 km; Amarin Plaza 6.9 km; Gaysorn Shopping Mall 7 km; MBK Shopping Mall 8.2 km; Temple of the Golden Mount 10.4 km; Grand Palace 12.1 km; Wat Arun 12.5 km; Mega Bangna 15.2 km; ,Non-smoking rooms; Fitness center; Family rooms; Terrace; Air conditioning; Garden,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,882,Around The World Bed and Breakfast,"2043 Phatthanakan Rd., (Orange Building between Phatthanakan 43 & 45 ) Suan Luang, 10250 Bangkok, Thailand",3 stars,7.4,,Airport shuttle; Non-smoking rooms; Family rooms; WiFi in all areas; Free WiFi; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,883,Quirky and Artistic Home with a Copper Bath and Breakfast,"60/30 prompak 1, Thonglor 25,  Sukhumvit 55 Wattana, Wattana, 10110 Bangkok, Thailand",,,Camillian Hospital 0.4 km; The Commons 0.7 km; Bangkok Hospital 0.8 km; Samitivej Sukhumvit Hospital 0.8 km; SeenSpace 0.9 km; Thonglor Nightlife Area 1 km; Dental Hospital Bangkok 1 km; 9:53 Art Mall 1.1 km; The Terrace 49 1.1 km; Piyavate Hospital 1.3 km; Patom 0.3 km; Te time & Space 0.3 km; Villa Supermarket 1 km; Klongtoey 4 km; Suvarnabhumi Airport 19.1 km; Don Muang Airport 20.1 km; Arab Street 2.9 km; Central Embassy 3.7 km; Amarin Plaza 4.3 km; Lumpini Park 4.3 km; Gaysorn Shopping Mall 4.3 km; MBK Shopping Mall 5.5 km; Temple of the Golden Mount 8.1 km; Grand Palace 9.6 km; Wat Arun 10 km; Mega Bangna 14.9 km; ,Airport shuttle; Non-smoking rooms; Free parking; Family rooms; Pet friendly; Free WiFi,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,884,Miracle Grand Convention Hotel,"99 Vibhavadi-Rangsit Road, Laksi, Don Muang, Laksi, 10210 Bangkok, Thailand",4-star hotel,8.3,Government Complex Chaengwattana 1.8 km; Central Plaza Ramindra 2.7 km; Dhurakij Pundit University 2.8 km; Kasetsart University 2.9 km; Siam Commercial Bank Head Office 5.5 km; Sukhothai Thammathirat Open University 5.7 km; Central Plaza Ladprao 6.7 km; Union Mall 6.8 km; MRT - Nonthaburi Civic Center 7 km; Phahon Yothin MRT Station 7.3 km; Foodland 1.3 km; Don Muang Airport 5.7 km; Suvarnabhumi Airport 27.8 km; Chatuchak Weekend Market 8.9 km; Central Festival EastVille 9.2 km; Siam Discovery 13 km; Dusit Palace 13.5 km; Central Embassy 15.1 km; Gaysorn Shopping Mall 15.1 km; Temple of the Golden Mount 15.5 km; MBK Shopping Mall 15.6 km; Grand Palace 16.8 km; Wat Arun 17.5 km; ,Swimming pool; Airport shuttle; Outdoor pool; Non-smoking rooms; very good Fitness Center; Spa; Bar; Very Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,885,K8 Hostel,"73 ตีทอง Khwaeng Wat Ratchabophit, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand, 10200 Bangkok, Thailand",,7.2,,Non-smoking rooms; Air conditioning,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,886,Paradise Apartment,"253, Soi Rangsri, Din Daeng, Din Daeng, Din Daeng, 10400 Bangkok, Thailand",,,MRT-Huai Khwang 0.3 km; Bangkok International Dental Center 0.9 km; MRT-Sutthisan 1 km; University of the Thai Chamber of Commerce 1.4 km; Embassy of the Republic of Korea 1.5 km; Thailand Cultural Center 1.6 km; Siam Niramit 1.6 km; The Esplanade Bangkok 1.6 km; Jaisamarn Church 1.6 km; MRT-Thailand Cultural Center 1.7 km; สมบูรณ์โภชนา  0.4 km; ร้านอาหารบัว 0.5 km; ตลาดห้วยขวาง 0.5 km; รัชดาซีฟู๊ด 0.6 km; Poseidon Entertainment Complex 1 km; Don Muang Airport 15.9 km; Suvarnabhumi Airport 21.6 km; Chatuchak Weekend Market 3.3 km; Central Plaza Ladprao 4.4 km; Siam Discovery 4.7 km; Arab Street 4.8 km; Central Embassy 5 km; MBK Shopping Mall 6.2 km; Temple of the Golden Mount 7.7 km; Grand Palace 9.4 km; Wat Arun 10 km; Mega Bangna 18.8 km; ,Non-smoking rooms; Terrace; Air conditioning; Elevator,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,887,Dilokchan Hostel,"354 Somdet Chao Phraya, 10600 Bangkok, Thailand",,9.1,,Non-smoking rooms; Free WiFi; Air conditioning; Garden; Baggage storage,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,888,ZEN Hostel Silom 14,"Located in Silom art hostel, 198/19-22 Soi Silom 14, Silom Road, Bangrak, Bang Rak, 10500 Bangkok, Thailand",1-star hotel,7.8,,Non-smoking rooms; Free parking; Free WiFi; 24-hour front desk,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,889,Buff Hostel,"11 Sutthisan Winitchai Road, Phaya Thai, 10400 Bangkok, Thailand",,7.6,,Non-smoking rooms; Free WiFi; Family rooms; Restaurant; Air conditioning,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,890,Baan Klang Krung By Favstay,"7 Ratchadaphisek Road, Din Daeng, 10400 Bangkok, Thailand",,,MRT-Ratchadapisek 0.3 km; MRT-Sutthisan 0.8 km; Lat Phrao MRT Station 1.2 km; Jaisamarn Church 1.6 km; Thai Airways Head Office 1.7 km; Bangkok Airways Head Office 1.9 km; MRT-Huai Khwang 2 km; BTS-Mo Chit 2.3 km; Phahon Yothin MRT Station 2.3 km; Chatuchak Park MRT Station 2.4 km; 7-Eleven 0.1 km; Somboon Restaurant  1 km; Don Muang Airport 14.1 km; Suvarnabhumi Airport 22.3 km; Chatuchak Weekend Market 2.6 km; Central Plaza Ladprao 2.9 km; Central Festival EastVille 4.5 km; Siam Discovery 5.6 km; Arab Street 6.4 km; Central Embassy 6.5 km; MBK Shopping Mall 7.6 km; Temple of the Golden Mount 8.7 km; Grand Palace 10.3 km; Wat Arun 11 km; ,Swimming pool; Outdoor pool; Non-smoking rooms; Free WiFi; Terrace,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,891,Arun Residence,"36-38 Soi Pratoo Nok Yoong, Maharat Road, Rattanakosin Island, 10200 Bangkok, Thailand",4-star hotel,8.3,,Airport shuttle; Non-smoking rooms; Free WiFi; Restaurant; Room service; Tea/Coffee Maker in All Rooms; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,892,River View Guest House,"768 Soi Panurangsi, Songwad Road, Talad Noi, Samphantawongs, 10100 Bangkok, Thailand",2 stars,7.1,,Non-smoking rooms; Family rooms; Free WiFi; Restaurant; 24-hour front desk; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,893,Vabua Asotel Bangkok,"392 Soi Ladprao130, Ladprao Road,  Klongjun Bangkapi, 10240 Bangkok, Thailand",3 stars,7.9,,Airport shuttle; Non-smoking rooms; Free parking; Room service; Free WiFi; Bar,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,894,Residence One,"22 Soi Sukhumvit 7, Klongtoey Nua, Wattana, Wattana, 10110 Bangkok, Thailand",3 stars,,,Swimming pool; Outdoor pool; Fitness center; Free parking; Family rooms,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,895,ThongLor Travellers Hostel and Cafe,"1059 Sukhumvit Road, Klongton Nua Wattana, Wattana, 10260 Bangkok, Thailand",,8.9,,Non-smoking rooms; Free WiFi; Bar; Air conditioning; Laundry; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,896,Diamond Residence Ratchada,"96 Soi Udomsuk, Huaykwang District, Huaykwang sub-district, Huai Khwang, 10310 Bangkok, Thailand",3-star hotel,7.5,,Non-smoking rooms; Fitness center; Free parking; WiFi in all areas; Room service; Free WiFi; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,897,Gems Park,"Gems Park Building, Soi Phaholyothin 59 Phaholyothin Rd. Anusowaree Bangkhen, Bang Khen, 10220 Bangkok, Thailand",3 stars,7.9,,Non-smoking rooms; Free parking; Family rooms; WiFi in all areas; Room service; Free WiFi,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,898,Take A Nap Hostel,"920-926 Rama 4 Rd, Suriyawongse, Bangrak,, Bang Rak, 10500 Bangkok, Thailand",2 stars,6.5,Snake Farm-Queen Saovabha Memorial Institute 0.2 km; Silom Nightlife Area 0.3 km; Patpong 0.3 km; BTS-Sala Daeng 0.3 km; Silom Soi 4 0.3 km; Silom Soi 2 0.3 km; Bangkok Christian Hospital 0.3 km; Chamchuri Square 0.4 km; MRT-Sam Yan 0.4 km; Silom Complex 0.4 km; สีลม 0.3 km; ตลาดกลางคืนพัฒน์พงษ์ 0.5 km; Siam Paragon 2 km; Siam Square 2 km; Central World 3 km; Don Muang Airport 22.4 km; Suvarnabhumi Airport 23.9 km; Silom Complex Department Store; Lumpini Park 1 km; MBK Shopping Mall 1.5 km; SEA LIFE Bangkok Ocean World 1.7 km; Amarin Plaza 1.7 km; Bangkok Art & Culture Centre 1.8 km; Central Embassy 2.1 km; Temple of the Golden Mount 3.8 km; Grand Palace 4.9 km; Wat Arun 5 km; Mega Bangna 18.4 km; ,Non-smoking rooms; Free WiFi; 24-hour front desk; Terrace; Air conditioning; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,899,Sittinun Place,"148/94, Premier Place Condominium, Rama IX Road, Unit 3809 Building 3, 10110 Bangkok, Thailand",,9.4,,Swimming pool; Outdoor pool; Free WiFi; Restaurant; Elevator,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,900,Vivit Hostel Bangkok,"510, Tanao Rd., San Chao Pho Suea, Phra Nakhon, 10200 Bangkok, Thailand",3 stars,9.1,Bangkok City Hall 0.4 km; Wat Suthat and the Giant Swing 0.4 km; Bangkok City Pillar 0.5 km; Wat Ratchapradit 0.5 km; Thai Chamber of commerce 0.5 km; Bangkok City Library 0.5 km; Democracy Monument 0.5 km; Temple of the Emerald Buddha 0.6 km; Sanam Luang 0.6 km; Khao San Road Night Market 0.6 km; 7-11 (24-hr Convenience Store) 0.1 km; Khao San Road 0.4 km; Aroy 0.4 km; Rat Na Yod Pak  0 km; Leam Nomsod 0.1 km; Don Muang Airport 21.8 km; Suvarnabhumi Airport 28.1 km; Khao San Road 0.6 km; Grand Palace 0.8 km; Bangkok National Museum 0.8 km; Temple of the Golden Mount 0.9 km; Wat Arun 1.5 km; Dusit Palace 2.7 km; Bangkok Art & Culture Centre 3.5 km; MBK Shopping Mall 3.5 km; Siam Discovery 3.9 km; Central Embassy 5.3 km; ,Non-smoking rooms; Free WiFi; Parking; 24-hour front desk; Bar; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,901,Villa Guest House,"230 Samsen1 Samsen Rd., Banglamphu, 10200 Bangkok, Thailand",2 stars,7.3,Santichaiprakarn Park 0.4 km; Wat Bowonniwet Vihara 0.4 km; Phra Arthit Pier 0.5 km; Wat Chana Song Khram 0.5 km; Khao San Road Night Market 0.6 km; Khao San Road 0.6 km; UNICEF Thailand 0.7 km; Bangkok City Library 0.7 km; National Gallery 0.7 km; Somdet Phra Pinklao Bridge 0.9 km; Don Muang Airport 20.7 km; Suvarnabhumi Airport 28.3 km; Bangkok National Museum 1 km; Temple of the Golden Mount 1.4 km; Temple of the Emerald Buddha 1.5 km; Grand Palace 1.7 km; Dusit Palace 1.9 km; Wat Arun 2.5 km; Siam Discovery 3.5 km; Bangkok Art & Culture Centre 3.9 km; MBK Shopping Mall 4 km; Central Embassy 5.6 km; ,Non-smoking rooms; Free WiFi; 24-hour front desk; Garden; Baggage storage,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,902,The Choice Residence - Adults Only,"9 Soi 14 Rama II Road, Bangmod, Jomthong,, Chom Thong, 10150 Bangkok, Thailand",3-star hotel,9.2,,Airport shuttle; Non-smoking rooms; Free parking; Free WiFi; Tea/Coffee Maker in All Rooms; Good Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,903,More Hostel @Khaosan,"28/7 Soi Rambuttri (Behind Chanasongkham Temple) Pha Artit Road, Phra Nakhon, 10200 Bangkok, Thailand",,7.0,UNICEF Thailand 0.1 km; Wat Chana Song Khram 0.1 km; National Gallery 0.2 km; Phra Arthit Pier 0.3 km; Somdet Phra Pinklao Bridge 0.3 km; Santichaiprakarn Park 0.4 km; Bangkok National Museum 0.4 km; Thammasat University 0.4 km; Khao San Road 0.5 km; Khao San Road Night Market 0.5 km; Moonshine bar 0.1 km; Don Muang Airport 21.3 km; Suvarnabhumi Airport 28.8 km; Temple of the Emerald Buddha 1 km; Grand Palace 1.2 km; Temple of the Golden Mount 1.6 km; Wat Arun 2 km; Dusit Palace 2.6 km; Siam Discovery 4.1 km; Bangkok Art & Culture Centre 4.3 km; MBK Shopping Mall 4.3 km; SEA LIFE Bangkok Ocean World 4.8 km; Central Embassy 6 km; ,Airport shuttle; Free WiFi; 24-hour front desk; Bar; Air conditioning,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,904,Circle Condominium by John,"Circle Condominium, 1674, Soi Phetchaburi 36, Phetchaburi Road, Ratchathewi, Makkansan, 10400 Bangkok, 10400 Bangkok, Thailand",,5.6,Bumrungrad International Hospital 0.4 km; Makkasan Station 0.7 km; Sukhumvit Soi 11 0.7 km; Krungthai Bank Head Office 0.7 km; Arab Street 0.7 km; MRT-Phetchaburi 0.9 km; BTS-Nana 0.9 km; Embassy of Sweden 0.9 km; BTS - Phloen Chit 0.9 km; Soi Nana 0.9 km; Don Muang Airport 19.8 km; Suvarnabhumi Airport 22 km; Central Embassy 1.1 km; Amarin Plaza 1.6 km; Gaysorn Shopping Mall 1.6 km; SEA LIFE Bangkok Ocean World 2.2 km; Lumpini Park 2.4 km; MBK Shopping Mall 2.8 km; Temple of the Golden Mount 5.3 km; Grand Palace 6.9 km; Wat Arun 7.2 km; Mega Bangna 17.5 km; ,Swimming pool; Outdoor pool; Non-smoking rooms; Fitness center; Free parking,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,905,ZEN Rooms Surasak 1,"Located in Le Platinum Hotel, 12/3-8 Soi Surasak, Silom, Bang Rak, Bang Rak, 10500 Bangkok, Thailand",,7.1,,Non-smoking rooms; Free WiFi; Restaurant; 24-hour front desk; Room service; Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,906,Life Ratchada,"189 Pracha Rat Bamphen Road, Huai Khwang, 10310 Bangkok, Thailand",,,,Swimming pool; Air conditioning,"Friday, March 1, 2019","Saturday, March 2, 2019"
0,907,Inn a day,"57-61 Maharat Rd. Phrabrommaharatchawang, Phranakorn, 10200 Bangkok, Thailand",4 stars,9.4,Tha Tian Pier 0 km; Wat Pho 0.2 km; Wat Arun 0.3 km; Museum of Siam 0.4 km; Santa Cruz Church 0.6 km; Grand Palace 0.6 km; Wat Kalayanamitr 0.6 km; Bangkok Flower Market 0.7 km; Yodpiman River Walk 0.7 km; Wat Ratchapradit 0.7 km; the gate 0.1 km; 7-11 0.2 km; Don Muang Airport 22.9 km; Suvarnabhumi Airport 28.6 km; Temple of the Emerald Buddha 0.8 km; Bangkok National Museum 1.4 km; Khao San Road 1.7 km; Temple of the Golden Mount 1.9 km; Dusit Palace 3.9 km; MBK Shopping Mall 4.2 km; Bangkok Art & Culture Centre 4.2 km; SEA LIFE Bangkok Ocean World 4.8 km; Siam Discovery 5 km; Central Embassy 6 km; ,Airport shuttle; Non-smoking rooms; Family rooms; WiFi in all areas; Free WiFi; Tea/Coffee Maker in All Rooms; Wonderful Breakfast,"Friday, March 1, 2019","Saturday, March 2, 2019"
